idID	Text	Label
72536	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Just keep putting your violent liberal ANTIFA with their KKK hoods beating up strangers they know nothing about out on the streets for voters to see. That will do it. Voters love violence &amp; lunatic liberals out of their minds.  TAKE TO THE STREETS VIOLENT LIBERALS!	OFF
19432	@USER @USER @USER @USER @USER @USER @USER David calling for Lynn to resign is an reckless and irresponsible statement and needs to resign immediately as he is unfit do hold any position anywhere.   See what I did there.	OFF
58759	@USER @USER @USER There has to be a way where conservatives who look the other way and approve oF sexual assault and victim shame to endorse their political agenda and hatred are held accountable. Why don’t you sign your name so you can be held accountable for your lies	OFF
78359	@USER The truth about gun control and human nature in one picture. URL	NOT
10576	@USER this is rei from evangelion concept/design by @USER 😭😍	NOT
65122	@USER @USER This what’s the matter with #Hollywood and #liberals 🤮	NOT
51346	@USER Beautiful booty!!!	NOT
30033	(But look how cranky she is! URL )	NOT
57128	@USER The guy is not even a white Romanian he is a gypsy!	OFF
87902	@USER You are my hero!!	NOT
11903	@USER Lol. My 6 year old is home today ad well and was in tears as she is receiving her star of the week Award and will miss out.	NOT
47191	@USER No doubt progressive Nazi Antifa Liberal Democrats do.	NOT
46787	@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad	OFF
89144	@USER @USER MSM/Democrats/Liberals describe Antifa as “Peaceful Demonstrators.” In my opinion they are a Democrat Army preparing for war.👹👹👹	NOT
45715	@USER @USER @USER Planned Parenthood provides millions with CONTRACEPTION - thereby eliminating an unplanned pregnancy for most; an unplanned pregnancy that doesn’t potentially result in an abortion.  Conservatives possess no critical thinking skills whatsoever!	NOT
74379	@USER Trying to shape opinion. #MockingbirdMedia at it's worse.. Read the comments.. It failed miserably.. #MAGA #GreatAwakening #TheStorm  #WeThePeople  #WWG1WGA  #DrainTheSwamp #ReleaseTheVideo  @USER #MockingbirdMedia #FakeNews  @USER #QAnon #QAnon8chan URL	OFF
25380	@USER @USER Hollywood #EmmyAwards = Anti-First Amendment (ANTIFA). They’ll obviously shut you down if you’re not part of their cult.	NOT
88561	"@USER @USER She's right, she's not one of,"" she is ""the one and only."""""	NOT
25357	@USER @USER @USER Awesome tweet. You bring out the best in people and you are appreciated. Thanks for yesterday's many live updates  and live coverage and that was just one news story!	NOT
40079	"@USER @USER Ol'Bob sez...White existence is a Crime !"" Alrighty then...another Country to scratch off the""Tourist Destination List"" South Africa can now join Cuba, Venezuela and the entire European Union...I'm liking Poland more and more everyday, even Russia now, just to piss off liberals!"""	NOT
90788	@USER @USER When exactly did you adopt Malam? You have a catalog of articles as plain old Bolaji &amp; became Malam because of politics &amp; you are pleading facts here. Please	NOT
67248	@USER @USER yes he is	OFF
31573	Again if the economy is booming why is gas so MOF high 2nd question this is for the #MAGA cult how will making cars go half as far on gas doubling your cost to fill your tank make Fucking sense to you? #TuesdayThoughts URL	NOT
37073	@USER @USER Is there an aluminum pole anywhere to be seen?	NOT
91228	@USER Bono loves and embraces fugitive Roman Polanski.  That's the kind of guy he and his mates are.	NOT
37038	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Of course Anthony	NOT
37517	@USER Death to Jeremy Corbin by any means necessary !🤪👍	OFF
86622	@USER I'm astounded that conservatives hold her up as some kind of intellectual.  What a failure.	NOT
78494	@USER Both sides have promised wall SINCE ever y should ANYONE BELIEVE ANYTHING THEY SAY????? ?promised since 1986	OFF
95860	@USER @USER Correction: Liberals deliberately distorting.	OFF
17779	@USER @USER Love this woman Telling the truth every day WHY do conservatives have to point out the obvious.Are people really that stupid	OFF
21791	@USER How? Because they’ve been brainwashed by Obama and the media and they’re full of hate for conservatives.	OFF
41930	@USER @USER ILLEGAL ASSEMBLY   Look it up.	NOT
17469	@USER Nahhh you are!	NOT
69274	#TuesdayThoughts   Why do Democrats and liberals feel so compelled to stop a conservative judge like Kavanah to the Supreme Court?  Democrats favor upholding any and every immoral law in this country.   Who would prefer evil instead of doing what is good?	NOT
11960	4 Dead In Mass Shooting At Fifth Third Bank Building In Downtown Cincinnati | TIME - TIME URL via @USER WANT GUN CONTROL LEGISLATION? VOTE BLUE	NOT
74497	@USER @USER @USER @USER I think you made those liberals upset	NOT
48212	@USER @USER Doug Flutie would be proud.	NOT
51894	@USER I won’t even start Naruto cause it’s just too much 😂 I started an anime on Hulu yesterday called Coppelion thats only one season that’s more my speed lol	NOT
71886	@USER Vigano should come forward....reveal where he is...reveal all documents...and be on board helping prosecution.......	NOT
40773	@USER @USER Liberals didn't want to hear from Juanita Broderick or Keith Ellison's accuser why not? Are they being ignored	NOT
72205	"@USER @USER @USER @USER Please source the video where these antifa"" where violent towards you. let's see your sources."""	NOT
85742	@USER He is a disgusting anti 🇨🇦 traitor!	OFF
24857	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Well then ... Let's kick the tires and light the fires!  #MAGA #wwg1wga #KAG   #LiberalismIsAMentalDisorder URL	NOT
52432	@USER #Trump gifted the 1% with #GOPTaxScam the biggest wealth grab in modern history URL yet #trump supporter #dopes prefer to vote against their best interests so perhaps you cannot fix stupid!  #MAGA🇺🇸	OFF
14994	@USER Can it kid	NOT
97119	#guns #2A 'Last Lockdown' statues part of gun-control group's plan to change minds in pro-gun districts: Tucker: Left colluding with companies to suppress gun rights Tucker: The ideological gap between the leaders of America's most URL URL	NOT
51664	@USER He is toxic even for alligators	OFF
17209	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hope she is ok.	NOT
52534	"@USER @USER Tons of self-professed conservatives have unwittingly embraced the key tenets of Feminism without even realizing it. The average conservative"" woman of 2018 is more liberal than the average liberal woman of 60 years ago."""	NOT
12196	@USER @USER @USER @USER You are correct URL	NOT
35164	@USER @USER Target environment keeps getting richer.	NOT
27108	@USER All the way to prison...	NOT
54783	@USER But gun control will keep the terrorists from shooting	NOT
30302	@USER @USER He is a legend😜	NOT
17533	@USER Have a bacon double cheeseburger ...or ten	NOT
38022	@USER get through a sentence without laughing challenge	NOT
91881	@USER Fact is...It's up to us to vote Republican to make sure that doesn't happen!	NOT
43409	@USER @USER @USER @USER @USER @USER @USER @USER This sounds as relevant as the march in Mumbai by the woke snowflakes for Gun Control😂. Abortion in India is legal and only the woman's choice is required. Take your circus elsewhere. Instead take up the issue of oppression of Hindus in India. This is at least relevant.	OFF
76860	1/7 🔥🔥🔥  CONSERVATIVES SUDDENLY REALIZE JUVENILE OFFENDERS DESERVE LENIENCY  The president regularly refers to teenage gang members as “animals,” and has, in the past, called for imposing the death penalty on alleged teen rapists. ... URL	OFF
45111	@USER @USER has two votes in our home!  West Texas is stoked about him!  He is inspiring!  He can do this!	NOT
13381	@USER @USER Proud gun owner here. Gun control would definitely fix it. Plenty of societies have solved this problem. We can do much better than this.	NOT
59524	@USER @USER @USER #ShareTheLove  you are my top influencers this week	NOT
36435	@USER Amazing how Dems don’t feel they owe it to unborn generations to keep ILLEGALS out!!	OFF
74669	@USER What a great day!	NOT
90181	@USER @USER @USER Exactly! She was sorry till she found people to cosign her bullshit. Idiots. The pair of them.	OFF
79448	@USER ME BITCH I WILL	OFF
32504	@USER You are missing brains?	OFF
95608	"@USER It is poisonous indeed. No wonder she is called Vesha Bottle"". The Beauty in Her eyes poisons every soul that stares into it."""	NOT
62650	@USER Figures! What is wrong with these idiots? Thank God for @USER	OFF
36311	@USER Buck and Spiderman URL	NOT
24532	Anything will Help.  Thank you #Patriots #Maga and if you dont hear from me thanking any who help and share its bc im about to loose signal out here in the rain and batt will die so I gotta get to a place to plug in. Thanks again folks and God Bless URL	OFF
81967	@USER Cali already has some of the most strict gun control laws in the county. And you can't blame this on on Indiana.	OFF
67324	@USER OMG why do we care about these Hollywood Liberals??	NOT
27669	@USER I’m sorry Dana that you have to hear from such sick mental patient liberals! They are so pathetic! I support you 100 percent	OFF
89389	"@USER @USER If you don't think everybody wants to be rich, sadly you are lying to yourself. Pretending otherwise is simply an excuse to settle. Nothing wrong with settling, but to dismiss those who want more for themselves as greedy"" is disingenuous."""	NOT
47687	@USER @USER Because Liberals are insane and btw had this been a Democrat nominee and the accuser was a female conservative she would not be heard. Heck look at Keith Ellison's accuser who has proof. They've turned their back on her and she's a democrat! Why is the @USER not helping her?	NOT
11741	".@USER   What say you now?  I guess it's ✌️for liberals to use the so called white power"" gesture.  URL"	NOT
90628	@USER But she’s OK with killing babies	OFF
89572	@USER As usual the poll was the outlier of all polls asking the same questions.   Lol	NOT
79283	"@USER @USER That solidarity with Israel"" banner photo of ""Antideutsch"" infiltrators was originally used in an online mag Bunker which has connections to fashy pro-Žižek types from the 8chan /leftypol/ board. It's a go-to image for the ""anti-antifa"" crowd. Archived: URL"	NOT
68791	@USER @USER Fuuckkkk youuuuu	OFF
61547	@USER @USER @USER Women + Liberals.  Nuff said.  Kavanaugh to be confirmed next week regardless of these desperate games.  Game over.  #MAGA	NOT
67080	@USER @USER Poor baby.	NOT
31562	@USER Everyone who is against this is called a „Nazi“ by Antifa scum and politicians.	OFF
78482	@USER I love her! She is the sweetest! 💕	NOT
10583	&gt;Thank you! You are also very pretty and kind URL	NOT
90551	@USER Listen CAREFULLY TO THESE #LEFTISTS!!!  This is EXACTLY WHAT THEY WILL DO!  #Liberals &amp; #Leftists can’t be TRUSTED!	NOT
97374	@USER And My Nephew Is Over There! Trump has it right. Get the F outta there!	NOT
76897	@USER @USER You are so funny.  Lol rolling about the floor laughing uncontrollably!	NOT
36187	@USER @USER @USER Because the possibility she was honoring the woman's request for confidentiality isn't a thing conservatives be capable of grasping.	NOT
87687	.@USER oldest son of President Ronald Reagan—lays out the case for why 'Conservatives Should Back #NetNeutrality' URL No wonder why over 80% of Democratic AND Republican voters oppose the FCC's repeal! Call Congress today: URL	NOT
97595	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all patriots please fb	NOT
34477	@USER @USER Even the parody antifa page couldn't  deal with this shit	OFF
13087	@USER I think other countries are following MAGA 😀 People are sick of being overrun &amp; then have to pay for it all!	OFF
57533	@USER @USER ah she is no @USER	NOT
61651	@USER We need to name and shame these people. Ive a fb group which i expose antifa. Hnh etc.   URL	NOT
74603	@USER Hello... the problem with more gun control is the only people that guns are being taken away from or ‘controlled’ as you say are people like me who has the legal right to carry a gun. So before you continue to scream gun control... look at who it would affect.	NOT
48939	@USER @USER @USER @USER @USER Except the 'consumers' (people) don't want the NHS privatised; they want it in public hands because it's an essential public service and not a capitalist market.  Do you think everyone in this country is stupid?	OFF
10023	@USER Cant wait for 2020!!..@USER URL	NOT
70348	@USER Hey love just wanted to check on you!!! I hope you are okay hun !!	NOT
14659	@USER You are an individual of excellent taste.	NOT
58290	@USER ........thank God it was not a mosque !!	NOT
82536	@USER @USER Interesting.... somehow the local liberal government has no responsibility in taking care of the local people.	NOT
16666	@USER @USER She is a horrible at her job...maybe that's why her career is dying...	OFF
71084	"@USER BUT there's a saying you are what you eat"" i aint wanna be a loose chicken😂  i wanna be loose to ma daddy 💦"""	NOT
50970	@USER Good grief Texas don't vote for this guy.	NOT
64194	@USER 🙄She’s NOT claiming rape! And FBI does NOT have jurisdiction! The day said they won’t do it more than once He’s had 6 FBI background checks if there was anything they would’ve found it Also HOW do you investigate something when complainant doesn’t even know WHEN or WHERE? #MAGA	OFF
60741	@USER @USER Good luck lad	NOT
63808	@USER Yeah this series only has 3 books. I got the sword art online novels too and some other mangas	NOT
76679	"@USER 2D is a puppet for el mierdas"" Wowowow!!! I was crying when I see the video URL"	NOT
87535	@USER Woooow Trump voters are getting really crazy MAGA !	OFF
26239	@USER @USER Thank you sm!	NOT
93220	@USER Oh well. You are a better man.	NOT
74520	@USER @USER It's hilarious that liberals think there's an equivalency between using Senate rules to keep a nominee from being voted on and bringing someone out to accuse a nominee of sexual assault 35 years ago. Once again just showing how sane you are	OFF
56845	@USER She’s vile &amp; hateful &amp; just not funny. She needs to stay out of the news for the next 10 years until none of us remember how terrible a person she is...	NOT
39767	@USER @USER @USER @USER Bribery is giving something to someone. Like the NRA giving republicans money that came from Russians for ignoring gun control that 3/4 of Americans want. No one is saying their giving you anything. It’s time you represent the majority of the people of Maine. U don’t @USER	NOT
24288	@USER This information is out there and should be fully investigated and considered before he gets a life time High Court appointment.   Conservatives refused to even give Obama’s person a hearing so please stop acting like they play above board while everyone else goes low.	OFF
84300	@USER @USER You are so right	NOT
74010	@USER Wouldn't it be easier to close the loopholes that allow guns to get into the wrong hands?  This article by Duke's Center for Children and Families provides a good overview on the subject.  URL	NOT
75692	@USER God speed Bandit URL	NOT
72010	GOP VOTERS BETTER WAKE THE HELL UP!!!!!  #RNC poll finds #GOP voters aren't worried about midterms. That's bad URL via @USER #MAGA  #TuesdayThoughts	OFF
48011	@USER She is incredible.	NOT
52917	&gt;Tfw She is a lesbian	OFF
95317	@USER @USER He said both sides had good people on them. Why is it bad to say that not everyone who went there were white suprematists and not all the people there were ANTIFA? That nuance.	NOT
55735	@USER What would you trade for Jimmy Mcbuckets? We know he is a big Westbrook fan	NOT
34128	@USER Internet sucks sometime	OFF
17891	@USER BUT MR. JOHN KERRY POTUS IS GETTING THE JOB DONE IN SPITE OF DEMOCRATS LIKE YOU WHO GROVELED TO THE IRANIAN MULLAH AND TRIED TO BUY HIM OFF WITH PALLETS OF CASH &amp; RELEASING FROZEN FUNDS! YOU &amp; OBAMA’S CROOKED DEAL HAS HELPED FUND TERRORISM WORLDWIDE! TAKE A WALK INTHE WOODS W/HRC	OFF
65852	@USER @USER @USER @USER @USER Sis she is. And I did answer u but u are to focused on bashing me. Sis that's just ur opinion. Mine is that she is a versatile artist and has many good albums. Say the truth for what it is. Just say u hate selena and go URL	NOT
62169	@USER Oppression... We need to start a movement.   Could be worse they could be Antifa dogs :)	OFF
50279	"@USER When she's wearing her hero 'costume' she /is/ completely invisible so.... yes?"" URL"	NOT
65001	@USER @USER At times this all seems fake and made up. It does to me anyway because its not being disguised in any way. There blatant hatred shows he is the enemy or something. Who really knows. Assumptions can be made from across the isle and from fringe and alternative news and media.	NOT
56419	@USER Then it’s time to indict trump if you are pro-law.	NOT
45025	@USER Pussy and ass are ✌🏾different times. And I've NEVER in my black life ever ate chittlerings lol	OFF
97043	@USER I find them super cool @USER I find myself pasting screen caps of them in my Discord. I hope for more in the future as it makes the game more interactive in the sense that my character feels more involved in what is going on around him. More please!	NOT
51673	@USER @USER School misconduct allegations? That sounds like he was chewing gum in class. I think he is being accused of much more than “misconduct”	NOT
90764	@USER @USER I think you should ask @USER what she means. I don't think she is talking about passion. She is talking about the other destructive behaviors in youth sports. We should let her expound further before jumping to conclusions. I don't think she insinuated passion though.	NOT
14772	"@USER @USER Unfortunately, the report is riddled with errors.  It fabricates connections between influencers that simply don't exist, and categorizes liberals as far-right"" if they even openly debate conservatives: URL"	NOT
66931	@USER @USER Looks like gun control is working out well for your sh*t hole country huh?  How are those gun laws working huh? More shootings and murders by gun than America which has more guns than people in Brazil	NOT
34571	"an already-debunked viral hoax"" Tell me who decides if a meme has been debunked?? A potentially biased human has to thats who.  URL #facebook #rosetta #memes #qanon #maga URL"	OFF
45811	@USER Fun fact: rural areas with extremely high gun ownership rates has nearly-zero homicide rates while urban areas with extreme gun control (low ownership rates) has astronomically high homicide rates. Why is the correlation exactly opposite?	NOT
84229	@USER @USER Wife bet on Penn State! He is upset!	NOT
33003	@USER @USER She either testifies or shuts up.She is either a fraud or a false memory person.When you have been raped you never forget it ever.	OFF
63287	"@USER @USER Great book by Leo Zagami, Pope Francis, the Last Pope?"" details the breathtaking corruption and evil forces that have been controlling the Vatican for decades."""	OFF
16983	@USER @USER @USER @USER And democrats ARE out here trying to have policies of gun control. Try watching other news outlets other than Fox.	NOT
64773	@USER Just noticed that twitter will block anything about a certain billionaire who buys people to accuse conservatives of wrong doing.	NOT
61116	@USER The entire idlib border is filled with HTS URL	NOT
61392	@USER That's not Southern California.  It is considered Central California. Great how our gun control laws work here isn't it?	NOT
56538	@USER you are something else😍	NOT
88326	@USER @USER she is getting death threats....can you go and be a shield for her so you don’t have to wait?	OFF
64148	@USER @USER Once again @USER does zero research. But she is on the TV!!	NOT
85636	@USER I wonder if @USER ground seen if Kaiser is ok if I was him I would of went and got him idgaf all he is worried about is his body building	NOT
86718	@USER Fortunately the rest of America is not the Swamp in Washington. Washington is the worst place to decide what's good for America.	OFF
64066	@USER She is a liar !  Doesn’t even remember all !  Says it right there !	OFF
30089	@USER @USER an adult in the room might get things done. If that happens Liberals will take credit if not Doug will be blamed for sticking his noses inz.	NOT
76719	"@USER Bob dickbrain"" Woodward. ""I wish I were Ann Coulter."""""	NOT
73586	@USER Voting against the progressive agenda. That means GOP control of the Senate as a must. Hopefully the house. And conservatives at the local level to keep progressive agenda out of the public schools.	NOT
81968	@USER He is compromising an active investigation. Sounds like obstruction of justice to me!	NOT
90705	@USER @USER Apparently durbin has amnesia	NOT
51765	@USER I guess I'd like to see more thought put into if these are such nothing burgers then why were they made confidential? I really don't know why you are going after him with this series of tweets? Chair is misleading the public about amount of disclosure &amp; threatening a sen.	NOT
41206	@USER @USER Shit come on unc!	NOT
44031	@USER Illegal Immigrants:  Human Beings Trump Supporters:  MAGA Gullibles MS-13 Killers:  Fear mongering Human beings in the womb:  Not your baby/not your business Antifa:  Same as RW nut jobs  Law Abiding NRA Members:  Could be terrorists Bill Clinton:  Your crush Kavanugh:  PREDATOR	OFF
38911	@USER Interesting-cause you leftists not only threaten us-but regulary shoot/stab us.  I wonder if maybe Mr. Swalwell isn't all-in on the violence toward conservatives.  He certainly always seems to ignore/suppor it(ANTIFA for instance).	OFF
32747	@USER @USER Thanks Chris you are very helpful.	NOT
77751	#PakNeedsMediaPolicy  So called desi liberals want uncontrolled n unlimited liberty of media that is not acceptable or positive for any society URL	NOT
92231	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I notified Twitter last night of my tweets not being seen &amp; I can’t see many of my follower’s tweets. Also while @USER was testifying last week in the senate my QFD ban suddenly disappeared. Minute my tweets steer towards politics NOTHING goes through!	NOT
69311	@USER @USER She is correct. Corbyn and McDonald would be just like the old GLC under J Mc.	NOT
93415	@USER @USER @USER It sounds like Joe is channeling all conservatives who've been under attack by liberals all these years. Is this what they call transference?	NOT
66379	@USER @USER Probably really had more to do with Rubio.	NOT
38349	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thanks in advance for the follow back	NOT
18638	#liberals generally don’t think the rules apply to them. #Hipster sped walked in front of me to get into the 15 items or less line. He had nearly 30. I had to suffer behind his patchouly oil and things growing out of his beard. His #EBT card was declined.	NOT
93258	"@USER .@USER calls you an intellectual prostitute"" because he knows that you are smarter and more intellectual than he."""	OFF
69145	"@USER -Do U believe this- it looks like a new movie Peppermint"" is a shoot 'em Up from the Hollywood Gun Control Crowd. What say U ?"""	NOT
69417	@USER Trudeau and Liberals are incompetent to handle it.	OFF
68461	@USER @USER Itne me too liberals ko BURNOL khana padega....	NOT
11950	Just vote for god sake and move on.  It be a non issue in 3 months. Do not allow libtards to veer you into the trap.  Harden the fuck up and let’s go! Seriously  #Kavanagh  #scotus  #maga	OFF
53349	@USER @USER @USER @USER Better check your history Jr. Look back at Nazi Germany and and compare them to ANTIFA they are a direct match. And the Democrat party is but 1 step behind.	NOT
86021	#ICYMI this desperate attempt by Conservatives to install #Kavanaugh while rest of the nation says #KavaNOPE. URL	NOT
73702	@USER @USER Don't really need to try and out virtue signal the liberals. Not wasting taxpayer dollars on foriegn invaders is enough of an argument.	NOT
42532	@USER I still want him to fuck my pussy with a rake. URL	OFF
19420	@USER @USER Keep up the great work Cory! You are today’s hero. Not the Op-Ed author who should have invoked the 25th.	NOT
64858	@USER Would you rather name your next kid - if it's a boy - Dominique or Matthew?	NOT
24224	@USER ..aand there's your answer.. URL	NOT
35689	@USER What wrong in criticising Muslims seeing as they do it the British people and get away with while we brits get labelled “racist and fascism” blame it on the liberals for letting it happen.	NOT
61183	@USER Students have voices Melania? Then why does your husband want to shut up students like @USER when he’s trying to help our Country with gun control!	NOT
89266	"@USER You are more than your productivity""?"""	NOT
95934	@USER In easy and a brat you are-  Nothing ITS LEGIT NOTHING	NOT
17546	"Ed Rendell Says Dems Will Retake House By 10 to 20 Seats""  URL #TCOT #MAGA #RedNationRising"""	NOT
50121	@USER idk u too well but that must be a fuckin delicious corn chip that someone misses dearly	OFF
84737	@USER @USER @USER LOL!!!  Now will they BURN those?  And will they remember to take them off first? One guy didn't.  And to burn them OUTSIDE so they don't take down the house as one guy did?  Wait until they find out Levis is now pushing gun control. Nazis marching in their tidy whities?  Oy.	OFF
68667	#parklandkids misappropriated the phrase #neveragain in order to do exactly the opposite of what it originally stood for.  URL	NOT
96002	@USER You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???	OFF
90701	@USER What exactly is it about Willy that anyone with half a brain would consider conservative?   The guy is literally a poster child for Liberals	OFF
27873	"@USER We the people of #TrumpNation stand FIRMLY behind @USER Most complaining farmers -- whom Corey Booker suddenly discovered"" and thinks he can divide off the #MAGA nation -- UNDERSTAND that they must sacrifice a little for OTHER Americans who've been raped by #China."""	NOT
49307	"@USER @USER If the conservatives"" aren't standing up against Dumpster's unconstitutional and illegal activities, then they are just as complicit as he, and henceforth, supporting the tangerine toddler's policies and actions. FFS, be Americans before party loyalists. Or else we all lose."""	NOT
55691	@USER @USER @USER @USER @USER just need to hang in strong together such actions will hand tories a life line on a plate ? without @USER are going to be ripped apart come the next general election	NOT
65840	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Wow.  This is really showing your lower level of reviewing of before governments.   This is what Antifa does -- promises antifascism but is lying to everyone by blaming capitalism as we now know it instead of the governments that have perverted it.	NOT
47546	@USER @USER 👏🏻👏🏻👏🏻 way to go Liberals... taking away from  Americans ... smh	NOT
52985	@USER Could it be that President Trump is normal and most of Washington D C are insane and totally out of touch with the forgotten middle class working people of America? Drain the swamp &amp; MAGA.	NOT
79385	@USER So is it time for each of us to tell about wild times we had in high school and college???  Liberals are such jackasses.  Let he who is perfect cast the first stone....will never be a liberal	NOT
27207	@USER Amazing that the Dems are always the ones who hear the whistle.	OFF
84520	@USER If he did wouldn’t this be the sort of thing Liberals love? Don’t they hate all law enforcement?	NOT
39720	@USER Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some shit! 🎶 Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album URL	OFF
15375	@USER fucking s league football HAHAHAH URL	OFF
84413	@USER @USER #MohammadHassanKhalid is a #traitor to the #USA &amp; to his fellow #Islamists He is unlikely to enjoy a long happy healthy life based on very poor decision making skills &amp; values	NOT
89565	@USER @USER @USER @USER You are an amazing organizer 👏🏾	NOT
62474	"@USER A friend of mine said that @USER touched him on his....well you know...He doesn't actually remember"" the details....but it happened he said. she should be referred to the FBI....wait....they are as corrupt as she is."""	NOT
20257	@USER She is disgusting for doing this!	OFF
23969	@USER This girl lied about her upbringing and every time she opens her mouth it shows how foolish she is. Yet she is still a superstar for the left	OFF
69217	@USER @USER @USER What is happening I'm lost URL	NOT
94885	@USER They are hoping all over it. But then they are probably the biggest crowd of racist bigots in the country they back antifa	OFF
42833	"@USER Between that and antifa claiming territory"" like a gang and beating up that vet, the American left just can't stop shooting itself in the foot"""	NOT
33443	"@USER @USER @USER @USER Evidence against Manafort was substantial and beyond reasonable doubt"" on 8 counts. He was found guilty in court, any other spin is useless. This is how our system works. If Manafort had problems with verdicts he can appeal them, he is not."""	NOT
62153	@USER It's odd because they could easily withdraw him and get another acceptable to conservatives seated before new Congress is seated in January.	NOT
69418	@USER Just by looks this guy has Antifa written all over him	NOT
42004	@USER Gun control...breathe...sight picture....squeeze. This professor needs further instruction. :)	NOT
73314	@USER You have to preorder dear she is a preorder bonus in the game	NOT
15635	@USER Wow you are actually terrible. Imagine being proud of getting people in a disaster zone finding water arrested.   The store owner didn't want them arrested and you are an awful person.	OFF
17234	@USER I totally disagree with this. I can never tell which way he is leaning on an issue. He gives the news and asks the questions. Nothing against Chris Wallace or Shep.	NOT
92013	@USER You are changing the world	NOT
43548	@USER @USER Anthem protesters should consider what flag they could be living under... URL	NOT
92939	@USER He's as ignorant as it gets	NOT
78599	@USER @USER I hope you realize that you are loved. #LetSomebodyLoveYou #Life @USER	NOT
79923	"2) I am absolutely furious with my fellow conservatives when they say, This sounds credible,"" or, ""If it's true..."" Do you guys have short-term memory that only goes back 90 days?"""	OFF
98724	@USER @USER @USER @USER Good grief!  That's a relief!  Now get rid of Antifa.	OFF
94815	@USER You are awful.	OFF
38183	@USER Is that some weird invitation for a treasure hunt where the goal is to find his old “deadname”? Is it because he feels the need to prove that he is trans? Or because ppl didn’t care about it enough? Either way I’m not going to join 😒	OFF
88017	@USER Brennan is a disgrace-without a clearance 😃	OFF
60722	@USER Im pretty sure she would be a better president at 13 than he is now	NOT
29507	@USER @USER he is on the island dummy	NOT
98942	"@USER Attention! @USER is publicizing an ANTIFA target list on his account. The list has high profile names AND many random Trump Supporters' names. Twitter has NOT suspended this account. Please help report him. (check out his account Lists"" )."""	NOT
88923	@USER tbh it catchy as fuck tho	NOT
64113	@USER You are amazing! Hope you have an incredible future. Thank you for your contributions to this community	NOT
89369	@USER The far right is making no noise now.  Antifa is burning down schools and attacking people.  Deal with reality	NOT
33657	@USER @USER Democrats always give people reasons to vote. What other party cares more about minorities or women &amp; children? What party is fighting for healthcare? Which party is reasonable on gun control or immigration?	NOT
16443	#qanda Fahrenheit 451 is coming regarding conservatives  and their thought police	NOT
18243	@USER So liberals will cheer ...they live illegal aliens.....	NOT
18923	"#IBelieveChristine and stand behind her bravery, which makes her a target of cruel and hideous conservatives"" who will do anything to get #Kavanaugh on the SC. #womenarewatching this ain't 1991, fellas! #VoteThemOut URL"	NOT
97885	@USER @USER @USER Man you really thought this was it huh URL	NOT
55558	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER damn... then I'll drink and fight right next to him... OOH RAH its party time and Antifa are the pinatas	NOT
43613	@USER @USER @USER Oh! Oh! Oh! I know!  Never.  #SaveTheRepublic #VoteThemOut #SaveDemocracy #Vote2018 #MAGA my ass #SmartDissent	NOT
55870	@USER @USER It’s easier for Pod to believe both sides are terrible. Then he doesn’t have to honestly look at the conservatives.	OFF
21047	@USER He is still eating and talking about p**sy on carter V. Trust me	OFF
21021	@USER @USER He is what he is by now.	NOT
56391	@USER It really is. My abs are lot more defined but I miss lifting heavy ass weight. Thank you girl!	OFF
92353	@USER @USER You are a nut	NOT
56610	@USER who said Canada even wants him? we have enough entitled liberals here already	NOT
