ID	Text	label
15790	@USER Hope the tiny anti American fraction of the USA can support those nfl contracts.	OFF
35786	@USER Yeah I'll not take my gun control policy advice from a Jean's company. Beyond that trumps die hard are almost enough that the snowflakes they claim to dislike and themselves are hard to tell a part	OFF
64835	@USER Kind of like what trump does all the time huh?	NOT
24631	@USER @USER @USER @USER @USER @USER I will admit she hasn’t charted and I blame that on the fact that she is an artist she does things her own way and sometimes not following the trends or staying in a mold will cause you to fall out of the “relevant spotlight”	NOT
82019	@USER And then we can issue each one of them a pink unicorn.	NOT
11134	@USER @USER $10 says he/she is white. Any other white people notice how many shitty white people there are or am I the only one who sees this?	OFF
57488	@USER I think this is funny that you're complaining about people being negative about your Ridley Reaction and yet here you are doing a similar thing about the online service??   I liked your reaction btw :) URL	NOT
52375	"(1) This man seriously needs mental health treatment and should have his firearms confiscated until he is no longer a danger to himself or others.  (2) I'm waiting for gun control advocates to add this to their list of school shootings.""  (3) Who buys .22 caliber handguns? Why? URL"	NOT
11411	@USER That's what happens when you let a liberal get a hold of a gun.  That would be a good place to start gun control.  Ban liberals from getting guns.	OFF
44526	@USER @USER Leaders must do much more on gun control overall.  Protect our young people.	NOT
47804	@USER But not as despicable as her own.	OFF
46107	.@USER @USER @USER @USER @USER @USER @USER  We did a great job of electing @USER and a terrible job of who we sent to congress to support him   Conservatives left frustrated as Congress passes big spending bills URL	NOT
45157	@USER Buy more icecream!!!	NOT
72645	@USER He wants his 5 min of fame.	OFF
73991	@USER she is a democrat	NOT
78114	@USER 6.5 Billion Human Beings are spare to capacity according to the One World Government End Game Agenda ~ that 6.5 Billion includes 1.5 BILLION Muslims ~ #MAGA ought'a keep that in both heart &amp; mind ~ #ReligiousFreedom #Republic #FreedomAndJusticeForALL ~	NOT
27949	@USER @USER If he is innocent he should be vindicated and there should be penalties for false accusations also.	NOT
78237	@USER @USER @USER @USER @USER @USER They coming. URL	NOT
63209	@USER You are welcome to bring a court case to the Seychelles	NOT
86630	@USER @USER Picked the fuck up	OFF
68305	@USER #IWillNotSubmit to Accuser Leftist Liberals DemonRats Plantations Mind Control Agenda! Globalist puppet! #MeToo Movement Hollyweird #SnowFlakes #Pedowood was SCUM! URL	OFF
48060	"@USER @USER @USER And don't forget his telling a primarily black liberal audience conservatives want to put them back in chains"""""	NOT
65440	@USER @USER Does nicki even know who she is??? Dreamdoll a whole bully	OFF
59783	@USER What about @USER ?  You and your antifa son are keeping your trap shut about that.	NOT
90804	@USER @USER HIRE AMERICAN YOU PIECES OF TRASH!!!!! PLEASE!!!!!! AND STOP BANNING CONSERVATIVES ON YOUR PLATFORMS PLEASE!!!!	OFF
13711	@USER @USER I was waiting on him to say the hokey pokey and they turn themselves around. lol Seriously what the heck.	NOT
81322	@USER Luckily you’re in one of the safest @USER seats. It allows you to be flippant/dismissive when it comes to opposing views. Still not heard a cohesive alternative plan from you though... #brexitshambles	NOT
64582	@USER @USER GUN CONTROL SEEMS TO WORK IN AUSTRALIA AINT HAVE A MASS SHOOTING SINCE. AND POLICE BRUTALITY HAPPENS LITERALLY EVERY WEEK THERES A NEW VIDEO  SURFACING. URL	NOT
20223	@USER And they say big tech isn’t biased! Give me a break! Wake up people!	NOT
57652	@USER GUN CONTROL WILL NOT STOP GUN VIOLENCE  !!!	OFF
16545	@USER @USER Look at her moving and not one word of Truth coming out of it. If you ever get a chance to ask that layer a question ask her do you agree with me that the Golan Heights belong to 🇸🇾. She is dead dead in the water she couldn't answer it without condemning herself true	OFF
70529	@USER we don't want socialism. We don't want open borders. We want better gun control laws. We want our immigration laws fixed. The buying power of our dollar has decreased since Trump took office. we want healthcare for everyone but that doesn't mean we want socialism for everything.	NOT
59777	@USER @USER Do not donate. She is picking and choosing who she donates to. Being reported.	NOT
44637	@USER @USER there os no such thing as antifa	NOT
89187	@USER @USER @USER @USER @USER No.   I mean parasite in the sense of private companies being an unnecessary  and universally-unwanted bauble imposed on an essential public service by people who put profits before public opinion and democracy.	OFF
33714	@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!!	OFF
65027	@USER I swear. I’m so glad my fat ass never drunk that shit. I’m tryna be slim but not crackhead slim🙇🏾‍♀️	OFF
77590	@USER As if we didn't already have enough reasons to not watch...	NOT
99793	5 Reasons Gun Control In The United States Is A Lost Cause URL URL	NOT
76680	@USER @USER @USER @USER For the record I know Doug Jones personally and he is only a Sen. Bc we had no other credible choice. He won’t be at the next election.	NOT
31534	@USER Aw. He is so sweet. Sharing food is significant. How rude. Did they eat well? No!	NOT
94756	@USER damn what i would do to be able to eat that pussy	OFF
92743	@USER She is a bit skeptical... Her past relationships were rather challenging and she clearly has not the best experiences.   This is why she always wants to be sure. URL	NOT
84999	@USER #big boss 2 what happen to ashwariya not good Sandrayan Anna should have not got voted ashwariya should have been gone what bigboss vote for ashwariya so she is save people not voting for her	NOT
29637	#PlannedParenthood is still receiving over half a billion dollars a year from the #USGoverment. #Abortion is another form of #Slavery  #Savethe8th #prolife #ccot #RedNationRising #teaparty #conservatives #MAGA Don't #repealthe8th #teaparty #PJNET URL URL	NOT
36677	@USER @USER @USER @USER I think it’s a political impasse- Conservatives aren’t going to vote to force a GE and TM isn’t going to allow remain on the ballot paper ?	NOT
75611	@USER @USER @USER if she were a true Krishn bhakt she wouldn't even care about presence or absence of such laws... she would be above such issues... a typical Chandigarh mentality of one up manship she is caged in... call her anything but Krishn bhakt.. like who cares about what she is doing ...	OFF
85685	@USER @USER She should but probably can’t stay awake long enough to leave the country. Said she would move to New Zeland but I see she is still here. Too bad	NOT
95677	@USER @USER She is almost 80.	NOT
98800	@USER @USER she is a bad girl ! bad bad gril :)	NOT
60290	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Some volient actions are done to defend one self. Antifa goal is to stop bank monopoles on our nations.	NOT
50415	"@USER I better use some Tic Tacs just in case I start kissing her. You know, I’m automatically attracted to beautiful — I just start kissing them. It’s like a magnet.Just kiss. I don’t even wait. And when you’re a star, they let you do it. You can do anything."""""	NOT
95499	@USER Can I pick which one? URL	NOT
96455	@USER @USER Why waste time on her? She is irrelevant.	NOT
36762	@USER @USER She is!	NOT
77695	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Glad to jump in #MAGA	NOT
99844	@USER @USER Donald trump said Mr Cruz is a lying dog you can't trust him or his wife said his father was involved with shooting president the president in Texas in Dallas America can't trust him he is a lier then how can he stand up for him down there in Texas campaing	OFF
58507	@USER Glad to hear you are ok.  My father went through surgery for Bladder Cancer last year and is now in remission at age of 88.  Years of exposure to lacquer fumes while  spraying and staining cabinets may have contributed to his occurrance.	NOT
91170	@USER @USER gas bro 🛵💨💨💨💨💨	NOT
20005	@USER Incoming “evil soy” conspiracy nuts	OFF
41881	@USER Master of None was so fucking good.	OFF
65961	@USER It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....	NOT
36003	@USER @USER Why the hell would you want gun control if you think Trump's a tyrant?	NOT
47007	@USER 21k dong	NOT
83417	#canpoli conservatives are excellent at running up debt and enriching their special interests. URL	NOT
12880	@USER You are one of the best teachers I know my friend!	NOT
55199	65 women defend Kavanaugh as 'a good person' amid allegations - IGNORE Dianne FEInstein. She is obsolete! You disgusting idiot piece of sh%@ Feinstein. He will rule supreme!	OFF
45643	@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL	NOT
27034	#IronicNews: #Conservatives who complain #Liberals go #PantsOnFire about #TrumpPocalypse am now #mad at #Obama for something him NOT said.	NOT
11848	@USER @USER There you go! An this is different how? #MAGA	NOT
82116	@USER HEY BEE ITCH YOU WILL BE INDICTED AND WILL GO TO GITMO	OFF
48218	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I dunno. I know who he is but I don't interact directly with him a lot. 🤷‍♂️	NOT
85114	@USER @USER Or was it that the local government was taken for themselves!!!!  Imagine that a government more worried about their own pockets rather than their peoples.	NOT
67181	@USER Aww. ☺️ I tried lol. She is such a smart ass though 😂	NOT
69148	@USER @USER Ezra is a cockroach who needs to have light shone on.	OFF
25913	@USER Did this happen when she played her sister? “Mom!!!! Serena beat me over my head with the tennis racket again.”  “ Now. Now. Mommy will bake you some cookies and tell you how your sister is marginalizing your existence.”	OFF
13902	@USER Conservatives Are NOT his fan base have not been forever!!!!! Just trying to take out #Beto support and this is BS!!!	NOT
42106	@USER 🖤 Dyrus you are a fucking worthless braindead scumfuck bastard pile of trash mental dickface that should be gunned down in the street like the degenerate you are🖤	OFF
91231	"@USER @USER Businessmen need to stay in business, or they go out of business  #Democrats who dont #WalkAway have a hard time with concepts like profit"" and ""results"", so no worries if you're still perplexed  China? All the more reason we need #TrumpTariffs  #TrumpTrain #MAGA"""	NOT
36026	"@USER @USER Ppl who say I'm not racist"" are racist. You Are A Racist. Repeat after me"""	NOT
45259	@USER @USER @USER I’m not sure about your point with gun control and the NRA but I agree with you about selling liquor and still wanting people to drink responsibly.  I would not be able to do it but I understand people in that industry do which makes good business sense for them.	NOT
83945	"@USER Here are the People"" who ""Hold you up"" and who YOU hold up.  1st Photo They are beating a Republican Korean War VET. 2nd &amp; 3rd Photo ANTIFA is Beating Minorities, LGBT and Kids Because they are Conservative.  The LEFT, YOUR LEFT is all about shutting down FREE SPEECH! URL"	NOT
44942	1) Trump NEVER received any contributions from over seas. 2) Obama received over a million but you said NOTHING. #Fact You should delete your Twitter propaganda. Then get help for Trump Derangement Syndrome. You are the swamp. #hardball #tucker URL	NOT
83023	@USER @USER Literally.  You are literally a crazy person.	OFF
51466	@USER 45 is sweating. He knows he is screwed..tick rock. Orange is the New Orange.	NOT
70213	@USER I FUCKING love this!!!! so so true.  and actually it’s in those types of jobs you will learn the most	OFF
58738	@USER You are right ✊	NOT
73205	@USER @USER @USER What a surprise.... same as antifa. BLM and so on and so on. Soros is Americas worst enemy in HISTORY. He believes the only way to take down the USA is from withing. And hes right. But it's not gunna happen.	NOT
23311	@USER Another dumbass Democrat. One thing you have to say about this president is he’s not lazy. Another bullshit story as usual	OFF
41408	@USER @USER @USER @USER Im not saying he is racist.. Im saying he made a mistake. And she is only half Japanese. Her father is Haitian so she is half / half if we being true!	NOT
34523	@USER @USER @USER bullshit. I live in NH. My daughter goes to school in Cali. She is considered a non-resident. THis is clearly a move to fraud the citizens of NH	OFF
41767	@USER @USER @USER Was he trying to fool you?	NOT
56503	@USER Holder should be removed with a set of tongs and some disinfectant.	OFF
50330	@USER Creepy old pedo desperately trying to be relevant. Just an old guy from the old world which Trump has shattered.	OFF
89967	@USER @USER That's exactly what he is....	NOT
59794	@USER @USER @USER I suggest that you get worser jobs as you are just what they don’t want. you might of even been in the same office. You might of been arguing with yourself. your just both gay	OFF
18740	@USER @USER From who? People from ANTIFA who r mad at her? We vote libs assault! But SHES LYING so I don’t care!! MAGA KAVA	NOT
77651	@USER @USER I'll go to the original argument that people shouldn't blanket everyone together.   Terrorists = all Muslims  Alt-Right = all conservatives  Both of these are equally dumb. Requiring specific groups to denounce their fringes means that the general populace can't differentiate.	OFF
31309	@USER Oh shit.	OFF
65323	"@USER The democrats are becoming more despicable by the day! There is no bottom to their vitriol and lies"" barrel.  Why liberals go along with this makes no sense."""	OFF
68220	@USER Aaron has barely been in it this last year. He is in a few episodes then he is sent out of town for a few weeks. Robert had that story with the whites	NOT
53003	@USER Oh this is gonna get some Antifa idiots shot so fast...  😂😂 they don't even realize gun owners are usually really aware of what's going on around them.	OFF
88705	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He also clarified that there is the water birth when we are physically born. Then there is the spiritual birth which is obviously when we spiritually die to our sinful flesh and be reborn sinless after being cleansed by His blood at salvation when our sin debt is paid! Praise God	OFF
83731	@USER They probably all wrote it together while pissing in your McDonalds coffee.	OFF
60096	@USER @USER Bit of a celebrity😂😂😂 my Ass!	OFF
31105	"@USER The only line I can think of is if he supported gun control, and even then it'd probably have to be a big gun control thing and not just a maybe do more background checks"" proposal. But he'd never do that."""	NOT
21810	@USER Liberals can’t math good. 😂	NOT
19906	@USER The  tweets show how demented liberals have become.  They have zero credibility	OFF
11580	@USER She's brilliant. You are not.	NOT
70481	@USER @USER @USER @USER @USER Oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. Great job! What a guy! He is a liar proven over &amp; over again. But you worship away that’s your right	OFF
28728	@USER He never did show much intelligence.	NOT
70678	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thought I'd share a boob picture too! URL	NOT
42458	@USER God help us. Please get out and vote!	NOT
20092	12 hotel guests killed in Corpus Christi with 9mm Ruger P89. The NRA calls gun control research 'unethical'.	OFF
24372	@USER @USER Free milk is a health issue not an education one. It’s nothing to do with the education budget.	NOT
22955	@USER Josh I am not fucking a loli robot	OFF
21478	@USER These bitches on my brain	OFF
13184	10 Places to promote your blog for Free for Massive Traffic If you are one of those bloggers that expect your blog URL	NOT
30459	#NewYork #State #Republicans &amp; #Conservatives #Democrats who don't want Cuomo need to #VOTE for @USER for #Governor He is the best &amp; sharpest choice. URL	NOT
68339	@USER all these things you mentioned mean nothing to those of us who love our country! Our freedom and country mean more to us than anything of this world #maga #KAG URL	NOT
64933	"@USER @USER  Don't let your bretheren"" fool you!  EACH ONE OF YOUR Republicans, NEED TO DECIDE IF YOU ARE GOING TO BE GOOD PEOPLE or #rePUNKlicans!  You NEED TO KNOW, that kavanaugh is going to make #ronaldgrump into the first dictator of #naziUSA, which cannot happen! URL"	OFF
32667	@USER It’s funny how you idiot liberals seem to forget when other presidents do the same shit. Haha.	OFF
15718	@USER @USER Actually I think Antifa over took them and YOU contributed to their silence too..	NOT
14666	(you are probably wondering why we was frontin about them. I forgot to add that my father told us that their grandparents were coming over to check on us. AND they never did for the whole day but they decided to do it now. So we forgot) We ran as fast as we could to the house 😂 URL	NOT
80977	@USER @USER @USER Ann's a smart lady and she is absolutely right!   #BuildTheWall	NOT
64186	@USER @USER It's hard to say for sure because the thing was sooooooooo dark.  Almost like DC hasn't learned a damn thing from their disastrous run of films.	NOT
59400	#meneither! She is a liar. Clear as day a liar. URL	OFF
37918	@USER @USER @USER Look at antifa..	NOT
63972	@USER @USER She hardly tweets unless its to give a shoutout to getup or antifa it seems.	NOT
33566	@USER @USER Bro I randomly tried this dns shit and it worked first time wtf	OFF
29099	@USER @USER There ain't no MAGA hats sold here but that don't stop me from wanting to MAGA.	NOT
99831	@USER WHO FUCKING CARES?!?  He was IN HIS HOME  Some armed cop invaded his home and killed him  She is guilty.  End. Of. Story.	OFF
74806	"@USER @USER @USER @USER @USER @USER Talks about the idea of Anonymous"" then turns it into ""in general it's about bla bla bla"" because when it comes to you and your buddies making no profit doesn't apply?  Then claims he ""fought against Antifa"" yet now supports it.  What a fucking joke."""	NOT
66923	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We all had fun!Loved watching eyes light up w excitement when he used their names as they asked questions😍Yes!He is talking to you!😍	NOT
66290	@USER There already is gun control tho...	NOT
97780	#MondayMorning #MondayMotivation #MondayMood #MondayThoughts Another #Republicans  / Trump swamp Lier !!   #MAGA #women #Christianity URL	OFF
77796	@USER soulmate/ life partner 💛 yes ma’am she is!!	NOT
60023	@USER You are an amazing mom❤ URL	NOT
89422	@USER @USER Quick Preview Summary:  Blame Democrats Blame Obama Blame gun control Blame blacks (passively) Blame Democrats	OFF
88504	@USER Could have been you if you didn’t stop taking Molly and shit! Glad you changed and are still around. Absolutely sucks max passed. Such an amazing artist! Rip Mac.	OFF
98054	"@USER @USER @USER @USER @USER @USER Good luck with that! I dont follow along with fascists like the #resist movement and their apple and google overlords. I know what happened in ww2 and its the rhetoric they use that put us there. I dont need a GOD"" to see the hate spewed from #Antifa and how that is wrong."""	OFF
50222	@USER Here he is! Peaking out of a Hizbollah flag. URL	NOT
57816	@USER Without the prior existence of fascism Antifa would have no raison d'etre. End fascism and Antifa goes away.	NOT
36611	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gun control and money control are the fantasy with today's technology. You're part of the old guard.	NOT
92656	@USER How about telling Senator Cory “Spartacus” Booker to stop taking money from big pharma And how about if AARP stops being so biased towards the liberals and remember that some of your customers are Republicans	NOT
84953	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER . 👅💦 Oh pooey on Snoop ... who’s Snoop? 😂🇺🇸 #MAGA	NOT
78367	@USER @USER @USER @USER @USER Socialists politics that stand up for the downtrodden. And well done for conflating criticism of Israel with anti semitism. You are also part of the problem.	NOT
66798	@USER Who’s the victim? That remains to be seen. Liberals have turned Kavanaughs hearings into a circus from the first minute it started.	NOT
57037	@USER @USER @USER I’m really not on any side of this mess but all day people were siding with Cardi talking bout Nicki and do shit. Jsjdhkdfhjfkfkhsjdhd MESSSSSSS!!	OFF
59325	@USER Corrupt PR government and others are where you look and you know it Gutierrez.	NOT
58224	@USER Clearly Durbin lived under a rock for those eight years!	NOT
69281	@USER @USER Try looking for plain old democrats.  The liberals are the ones which you can’t have a conversation with.	NOT
60277	@USER @USER Smudge is definitely #TeamDanny! Here she is spreading the word! URL	NOT
71360	@USER @USER We must run in different Twitter circles. Because every time @USER posts about NCAA it is #MAGA american that comes out the woodwork in support of the status quo.	NOT
89794	"@USER My thoughts and prayers are with the families.  Random mass shootings, which plague our nation, are not normal and we as a country can't allow them to be normalized,"" Craley said"",   The truth is these mass shootings are becoming too ""normal"".  Gun control would certainly help."""	OFF
55330	"@USER @USER @USER @USER In our house this is known as the sadim touch"" , the reverse Midas, when everything turns to ratshit."""	NOT
23302	@USER Cutie connection is authentic 💓	NOT
10299	@USER @USER @USER You're good Candy You are good 🤣🤣	NOT
29304	@USER @USER Felons are..unless those freaks have changed that. Sick of them registering convicts to vote. The exact people who DON'T want us to have guns &amp; will vote gun control every time!	NOT
61063	@USER She worked for @USER before he fired her for her comments on The View. She is inconsistent all over the damn place.	OFF
50361	@USER War on conservatism: #Antifa	NOT
67022	"Texas Sen. Cruz Thanks PETA for Its Tofu Push Working in His Favor""  URL #TCOT #MAGA #RedNationRising"""	NOT
56035	@USER  Hi Brit. I was notified by Twitter account @USER that he placed me on 2 of his TARGET lists....Terrorist (LOL)...and Antifa (not so funny).  He's got high profile people like you on his list and then he's got random citizens on his lists. I have notificed @USER	NOT
42168	@USER Better have a good lawyer #YouHaveBeenExposed #TheGreatAwakening #DrainTheSwamp #YouAreGoingToJail #MAGA #QAnon URL	NOT
52252	@USER Fuck em	OFF
35518	@USER But not long ago the same Ray went off on a follower (who quite possibly pays for his services) for pointing out a guy (don’t remember who) for getting injured again. You guys pay this assholes bills	OFF
32374	@USER They're all Democrats right?   They're not hiding it anymore! #FakeJournalists  #FakeNews  #NoHonor #MAGA	OFF
65352	@USER @USER @USER cares a great deal about how he is perceived. The number of people who died is largely irrelevant to him as long as he doesn't look bad. Not sure how blaming Democrats fits with Trump's amorality and lack of empathy but his inability to take responsibility fits.	OFF
91875	@USER nigga bouta go direct traffic w style	NOT
32534	@USER @USER He is such a con apparently finds are running low😏	OFF
93457	@USER @USER @USER @USER My therapist had a baby in August so been seeing a sub. She is very good at it but my real therapist is wonderful. Has helped me so much	NOT
54266	OBAMAS LYING SKANK MARIA HARF  #DNCwbore  #LyingSkank  #KavanaughConfirmation  #ChristineBlaseyFord  #RedNationRising  #KAG  #MAGA  #CCOT  @USER URL	NOT
85327	@USER Liberalism has being remarkable sucessful at taking over both sides of the political spectrum today's left are liberals (with emphasis on minority issues and welfare) and today's right are also mostly liberals (with emphasis on nationalism and anti immigration)	NOT
11457	@USER She is just trying to get more donations 😏	NOT
67662	@USER You know as well as I do that race hustling is all the liberals have.	NOT
28517	@USER @USER @USER @USER @USER hey #sickholder were you the dirty filthy greasy cheesy negarrrr who was in contempt of Congress? Don't open your mouth it's extremely stink.	OFF
37170	@USER already my ass i had so many fucking shots tonight	OFF
74446	"@USER @USER Antifa otherwise known as NAZI Brownshirts""  I never thought of that comparison before, lol.  It's ironic that they're the one's that call everyone else a 'nazi' for disagreeing with anything they say, lol."""	OFF
96451	#Professor Who Shot Self Over Trump Says Gun Control Was Actual Goal #AR-15 URL URL	NOT
89950	@USER @USER @USER @USER Your school got piped by Georgia 😂	NOT
91001	@USER Good move....he is the big loser	OFF
66714	@USER @USER @USER @USER So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.	OFF
72606	@USER His policies were the worst	OFF
58040	@USER is out of control. They destroy Ford by exposing her. Now claim she is receiving death threats. Uhm..then stop threatening her. Fact is liberals are only ones who threaten people. @USER investigate DNC!	NOT
16011	@USER Too funny when bum ass Antifa is trying to take the high road.	NOT
85456	@USER Nope; I was fortunate to be online when he posted it. Sounded like bullshit to me at first too until a few other celebs chimed in.  Daffy	NOT
32384	@USER Be quiet SheDevil URL	OFF
58585	@USER honestly ya when i talk about my opinions on gun control ppl are taken aback. 😂	NOT
68556	@USER Whoa! 😳 #Resist #Liberals #FakeNews #Democrats #PP #Antifa #WomensMarch #MaxineWaters #Kavanaugh #HillaryClinton #MAGA #Maddow #VoteRed2018 The whole kitchen sink. 🙄	NOT
25521	@USER @USER The failure is the Liberal experiment to rush everyone away from Traditional Christian Family Values. We have always had violence but liberal ideology has destroyed society. Liberals create crisis situations to further their warped attempt to take power away from individuals.	NOT
44972	@USER Radical Left: ANTIFA. Victim culture. There are over 100 genders. Hate speech is an act of aggression. Free speech should be limited. No guns. Sanctuary cities. Illegal's have rights too. Open borders. Trump derangement syndrome. Voting party over platform. Feelings over facts.	NOT
53445	A private life is a happy life 😍	NOT
77001	"#NazisAreBad Their programs called for the nationalization of education, health care, transportation, and other major industries. They instituted and vigorously enforced a strict gun control regimen. They encouraged pornography, illegitimacy, and abortion,..."" (3)"""	OFF
33853	"@USER @USER The prison system is so fucked.  Why are they still getting away with what is potentially murder with intent if the prisoners die in the hurricane? They did this in Louisiana and like 500 inmates went missing"""""	OFF
53168	@USER Go Pack Go!  #MaunaLoa  🏈😠 #CrunchToADifferentBeat #NFL #NCAA	NOT
22940	@USER @USER @USER Hopefully conservatives will be welcomed in too.	NOT
18962	I liked a @USER video URL Manager tells man he needs to remove his MAGA hat | What Would You Do? | WWYD	NOT
98344	@USER @USER for your encore say that every other western country that’s all but eliminated mass shootings through effective gun control are lying too... it would be fitting	OFF
61896	@USER I bet.  Why do think dirt bag pubs like the National Inquirer are still around.  Smut and lies sell   We can only hope someone writes a tell all bullshit story about Woodward or better yet even one about you.  Instead of Fear” it could be called “Pervs”. URL	NOT
29565	@USER @USER Should have used a 44 magnum to make a real statement! And people like this teach our kids?	OFF
27802	@USER @USER Further proving that #LiberalismCausesMentalRetardation and #Feminists are a cancer on the American Republic	OFF
99194	@USER @USER Liberals makes America  Sicker	OFF
46596	*hugs Milo* He is mine now and you cannot have him back. &gt;.&gt;	NOT
52740	@USER Amputees' limbs have grown back in his presence! I guess he'll do it until they cart him off in a strait jacket.	NOT
39748	@USER @USER Ah yes just get a better job. You realize the majority of new job growth is in service industry? And with how expensive student loans are college is less and less realistic for people.	NOT
12812	@USER Lucky bitch! 😂💀	OFF
65355	@USER I think he is up to super bad stuff.	NOT
40075	@USER I wasn’t calling you out... i was genuinely surprised like live legit made a mode that you are loving and i love to see that... it wasn’t anything more than that. I apologize if you took it another way	NOT
94856	@USER Fuk this fat cock sucker	OFF
71535	@USER I’m sorry you think @USER is telling you the truth on his Twitter feed.  He’s not.  He is an employee of the @USER and gets paid to lie.  It’s his job.	NOT
98659	@USER Creepy	OFF
45521	@USER @USER Liberals have no shame. To them the outcome justifies the mean	OFF
92582	@USER @USER Beware of rightist false flags like the narrative of the OK sign being a white nationalist dog whistle. It's not. #TheResistance  #Resist #BashTheFash #Antifa #SmashFascism URL	OFF
21647	@USER what is this? We don’t want your $2 tacos we want fucking gun control. Are you seriously trying to capitalize off this tragedy? URL	OFF
86645	@USER I believe #ChristineBlaseyFord however I assert that it will make not one jot of difference after Trump and recently Roy Moore the @USER long ago chose to align themselves with misogyny and abuse. #KavanaughConfirmationHearing is next step to #TheHandmaidsTale #MAGA	NOT
44317	@USER Why don't jes get a job at cnn ! Cause I will not watch her when she is on !!!	NOT
66497	@USER @USER My Stoned Wheat Crackers! Where the hell did they put the Stoned Wheat Crackers?	OFF
41139	@USER @USER @USER @USER @USER @USER Yes he is	NOT
38692	@USER @USER @USER Oh boy just wait! YOU ARE IN FOR A SURPRISE! Can't believe ANYONE to be that IGNORANT! LMAO!	OFF
44811	@USER That asshole has so much nerve. Unreal.	OFF
15112	@USER this girl called herself tryna call me ugly. i had to show her how ugly she is.	OFF
43974	#MuellerWitchHunt Double Standard - Paul #Manafort and #Feinstein's China Spy URL  #DeepStateCorruption #DeepState #FBICorruption#MAGA #KAG #KAG2018 #KAG2020 #KeepAmericaGreat #ManafortTrial #CASen #Kavanaugh #ConfirmKavanaugh URL TW308	NOT
60933	@USER @USER @USER Out on the next tide would be more appropriate	NOT
91134	@USER Says the man with 18% favorability and won't win so he is retiring!🤣	NOT
41981	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 😂😂😂 your hilarious. You spin my words just as they spin Alex's words. I never said it didnt happen. I said it was a false flag and they had actors help garner public sympathy for gun control.	NOT
89985	@USER Hey Doug. We had a large amount of contacts recently. We apologize for any inconvenience this may cause you. Are you referring to your tweet about the blue screen crash on PS4?	NOT
20068	@USER @USER @USER He is talking about you big O.	NOT
37529	@USER The reason people are tired of this is because you only focus on the conservatives. Ford has treated people poorly and the constitutional crisis is abominable. His treatment of the women in the legislature is despicable.	NOT
75221	@USER @USER @USER He is an incredible leader and a true hero. Thank you Chef. @USER	NOT
73264	@USER Do we dare say he is... better than Nyjer?	NOT
11339	@USER Following the Constitution is not victimizing.  @USER and liberals in general despise the Constitution.	NOT
93598	@USER Another country with strict gun control.  For some reason gun control never helps the average citizen but dictators and terrorists sure support it.	NOT
15453	@USER @USER @USER The historic moniker for the Tories is The Stupid Party.   American conservatives test out with lower average intelligence than liberals.	NOT
96596	@USER @USER Yes he is but that has little to do with beating the Giants from the TE position	NOT
51805	22 kids a day shot in USA ? statues of children hiding under desks to silently plead with voters for protection URL URL	NOT
77236	@USER @USER @USER I love Donald Trump our president of the USA..MAGA..	NOT
69633	@USER Hey brian tell us about the time you voted with the liberals to take our guns away.  URL	NOT
25636	@USER Condemn #Antifa NOW	NOT
11875	@USER Flake I lost 17 guys lost let the guy do his job and think of the people instead of your non existent career	NOT
62644	"India Cuts Iranian Oil Imports Ahead of November Deadline""  URL #TCOT #MAGA #RedNationRising"""	NOT
88446	@USER As a member of antifa? ;)	NOT
